station_id,station_name,station_latitude,station_longitude,bike_availability_coef,station_popularity
3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,0.08199018920812895,5474
4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,0.019434628975265045,1121
5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,0.004180213655364584,4297
6.0,The Embarcadero at Sansome St,37.80477,-122.403234,0.15634344297308844,4316
7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,-0.05548216644649928,1556
8.0,The Embarcadero at Vallejo St,37.799953,-122.398525,0.09239940387481371,1280
9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,-0.14602346805736643,1646
10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,0.1586206896551724,1602
11.0,Davis St at Jackson St,37.79728,-122.398436,0.009493670886076,1887
13.0,Commercial St at Montgomery St,37.794231,-122.402923,0.023192360163710735,1449
14.0,Clay St at Battery St,37.795001,-122.39997,0.09456264775413714,1612
15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,0.1935893367185021,5692
16.0,Steuart St at Market St,37.79413,-122.39443,0.03224381625441697,4455
17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,-0.01479654747225645,3268
18.0,Telegraph Ave at Alcatraz Ave,37.85022187449679,-122.26017236709596,-0.07109004739336489,437
19.0,Post St at Kearny St,37.788975,-122.403452,0.04026354319180092,2677
20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,-0.029629629629629672,1918
21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,0.21698930944813632,6171
22.0,Howard St at Beale St,37.789756,-122.394643,-0.12487309644670042,4186
23.0,The Embarcadero at Steuart St,37.791464,-122.391034,-0.004243281471004279,2834
24.0,Spear St at Folsom St,37.7896767,-122.3904285,0.0026881720430107503,2229
25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,-0.10465116279069764,1629
26.0,1st St at Folsom St,37.78729,-122.39438,0.04092071611253201,1532
27.0,Beale St at Harrison St,37.7880593,-122.3918648,0.057303370786516816,3458
28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,-0.06492027334851946,1813
29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,-0.08771929824561409,714
30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,0.1020905923344948,5447
31.0,Raymond Kimbell Playground,37.78381270927812,-122.4345588684082,-0.014018691588784993,862
33.0,Golden Gate Ave at Hyde St,37.7816495,-122.4154077,0.043835616438356206,714
34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,-0.048484848484848575,676
35.0,Cahill Park,37.32911866814779,-121.90457582473756,-0.20238095238095233,185
36.0,Folsom St at 3rd St,37.78383,-122.39887,0.08179631114675223,2392
37.0,2nd St at Folsom St,37.78499972833808,-122.39593561749642,-0.06766917293233088,275
39.0,Scott St at Golden Gate Ave,37.7789994,-122.4368608,-0.6853932584269662,478
41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,-0.11205432937181659,1244
42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,-0.05293276108726763,1435
43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,-0.05081300813008127,2018
44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,0.1482977495672244,3209
46.0,San Antonio Park,37.79013985185364,-122.24237322807312,0.1311475409836066,114
47.0,4th St at Harrison St,37.78095459960753,-122.39974915981291,-0.024852071005917242,1711
49.0,S Park St at 3rd St,37.7807601,-122.3949894,-0.01908396946564883,1587
50.0,2nd St at Townsend St,37.780526,-122.390288,-0.0209958008398321,3369
51.0,Parker Ave at McAllister St,37.77610091264586,-122.4530929327011,0.2222222222222222,16
52.0,McAllister St at Baker St,37.7774157,-122.4418376,-0.5028248587570621,886
53.0,Grove St at Divisadero,37.775946,-122.4377775,-0.2286282306163021,1121
54.0,Alamo Square (Steiner St at Fulton St),37.77754677017323,-122.43327409029006,-0.303964757709251,523
55.0,Webster St at Grove St,37.7770527,-122.4295585,-0.2970822281167109,866
56.0,Koshland Park,37.77341396997343,-122.427316904068,-0.2342857142857142,782
58.0,Market St at 10th St,37.776619,-122.417385,0.016176867080075485,7358
59.0,S Van Ness Ave at Market St,37.774814,-122.418954,-0.10762331838565031,1880
60.0,8th St at Ringold St,37.77452040113685,-122.4094493687153,-0.08600000000000008,2086
61.0,Howard St at 8th St,37.7765126,-122.4113061,-0.033717105263157965,2473
62.0,Victoria Manalo Draves Park,37.77779057034257,-122.40643188357352,0.003875968992248069,1545
63.0,Bryant St at 6th St,37.775910222333366,-122.40257500673576,0.14492753623188404,640
64.0,5th St at Brannan St,37.7767539,-122.3990176,0.05561735261401557,1748
66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,-0.028869778869778928,3303
67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,0.26297577854671284,8032
70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,-0.2372013651877134,1311
71.0,Broderick St at Oak St,37.7730627,-122.4390777,-0.7155172413793103,945
72.0,Page St at Scott St,37.772406,-122.4356498,-0.19324577861163217,1169
73.0,Pierce St at Haight St,37.7717933,-122.4337079,-0.0782029950083194,1249
74.0,Laguna St at Hayes St,37.776434819204745,-122.42624402046204,-0.03370786516853941,2172
75.0,Market St at Franklin St,37.7737932060887,-122.42123901844025,-0.05718475073313778,1403
76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,-0.07073954983922826,1288
77.0,11th St at Natoma St,37.7735069,-122.4160402,0.04171632896305122,1643
78.0,Folsom St at 9th St,37.7737172,-122.4116467,-0.09090909090909083,1633
79.0,7th St at Brannan St,37.7734919,-122.4036725,-0.04491017964071853,1366
80.0,Townsend St at 5th St,37.77523486860597,-122.39743709564208,-0.04311251314405884,1943
81.0,Berry St at 4th St,37.77588,-122.39317,-0.06110711718188355,5734
84.0,Duboce Park,37.7692005,-122.4338119,-0.6586345381526104,662
85.0,Church St at Duboce Ave,37.7700831,-122.4291557,-0.3083511777301928,1078
86.0,Market St at Dolores St,37.7693053,-122.4268256,-0.02941176470588225,1794
87.0,Folsom St at 13th St,37.769757,-122.415674,0.11428571428571432,792
88.0,11th St at Bryant St,37.7700298,-122.4117258,0.16279069767441856,1738
89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,0.1074977416440831,2095
90.0,Townsend St at 7th St,37.771058,-122.402717,-0.027083333333333348,2919
91.0,Berry St at King St,37.771762110313176,-122.39843755960464,-0.09768637532133684,816
92.0,Mission Bay Kids Park,37.772300631747626,-122.3930275440216,-0.024691358024691468,1640
93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,0.0591194968553459,3086
95.0,Sanchez St at 15th St,37.7662185,-122.4310597,-0.228515625,1141
96.0,Dolores St at 15th St,37.7662102,-122.4266136,-0.06531531531531543,917
97.0,14th St at Mission St,37.7682646,-122.4201102,-0.2053571428571428,988
98.0,Valencia St at 16th St,37.765052,-122.4218661,-0.03822629969418956,1333
99.0,Folsom St at 15th St,37.7670373,-122.4154425,0.030516431924882625,839
100.0,Bryant St at 15th St,37.7671004,-122.410662,-0.03262642740619892,1246
101.0,15th St at Potrero Ave,37.76707850458367,-122.40735858678818,0.054095826893353904,1259
102.0,Irwin St at 8th St,37.7668828,-122.3995794,0.04703832752613235,1121
104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,-0.12246696035242288,2409
105.0,16th St at Prosper St,37.764285,-122.4318042,-0.13471502590673579,824
106.0,Sanchez St at 17th St,37.7632417,-122.4306746,-0.06440677966101704,609
107.0,17th St at Dolores St,37.7630152,-122.4264968,-0.21943573667711602,708
108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,0.03476482617586907,961
109.0,17th St at Valencia St,37.7633158,-122.4219039,0.02497285559174811,1819
110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,0.0622317596566524,903
112.0,Harrison St at 17th St,37.7638471,-122.4130036,0.11962833914053428,1619
113.0,Franklin Square,37.764555,-122.410345,0.005115089514066473,780
114.0,Rhode Island St at 17th St,37.7644783,-122.4025701,0.036978756884343045,2495
115.0,Jackson Playground,37.7650259,-122.3987734,0.03194888178913735,1232
116.0,Mississippi St at 17th St,37.7648022,-122.3947713,-0.0349544072948329,1339
118.0,Eureka Valley Recreation Center,37.7591769,-122.4369431,-0.27862595419847325,597
119.0,18th St at Noe St,37.7610471,-122.4326417,-0.17817371937639193,978
120.0,Mission Dolores Park,37.7614205,-122.4264353,-0.0323809523809524,1067
121.0,Mission Playground,37.7592103,-122.4213392,0.03638644918444167,1565
122.0,19th St at Mission St,37.760299,-122.418892,-0.0016556291390728006,1209
123.0,Folsom St at 19th St,37.7605936,-122.4148171,0.06230031948881787,1213
124.0,19th St at Florida St,37.7604469,-122.410807,-0.005464480874316946,1101
125.0,20th St at Bryant St,37.7592005,-122.409851,-0.012867647058823595,1095
126.0,Esprit Park,37.7616343,-122.3906477,-0.0372250423011844,2408
127.0,Valencia St at 21st St,37.7567083,-122.421025,-0.0393162393162394,1193
129.0,Harrison St at 20th St,37.758862,-122.412544,0.02099737532808399,1508
130.0,22nd St Caltrain Station,37.75728840784085,-122.3920512199402,-0.039614561027837336,1905
131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,-0.09756097560975618,516
132.0,24th St at Chattanooga St,37.7518194,-122.4266139,-0.37792642140468224,711
133.0,Valencia St at 22nd St,37.7552126,-122.4209752,-0.007763975155279601,1293
134.0,Valencia St at 24th St,37.7524278,-122.4206278,-0.036170212765957555,1914
136.0,23rd St at San Bruno Ave,37.7544356,-122.4043639,-0.12455516014234869,597
137.0,Jersey St at Castro St,37.750506,-122.4339496,-0.3156028368794326,653
138.0,Jersey St at Church St,37.7509004,-122.4274114,-0.476923076923077,483
139.0,Garfield Square (25th St at Harrison St),37.7510171,-122.4119009,-0.0013386880856760541,1495
140.0,Cesar Chavez St at Dolores St,37.7478584,-122.4249863,-0.3614457831325302,196
141.0,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,-0.07499999999999996,1245
142.0,Guerrero Park,37.745738796183325,-122.42214024066924,-0.32478632478632474,272
144.0,Precita Park,37.7472996,-122.4114029,-0.026584867075664542,991
145.0,29th St at Church St,37.7436839,-122.4268059,-0.054263565891472965,795
146.0,30th St at San Jose Ave,37.7423139,-122.4231805,-0.2378640776699028,461
147.0,29th St at Tiffany Ave,37.7440667,-122.4214722,-0.09600000000000009,786
148.0,Horton St at 40th St,37.8297046,-122.2876102,0.03433476394849788,458
149.0,Emeryville Town Hall,37.8312752,-122.2856333,0.1333333333333333,196
150.0,Adeline St at 40th St,37.8312769,-122.2782669,0.1691542288557214,368
151.0,53rd St at Hollis St,37.8361823,-122.2871801,0.0786516853932584,171
152.0,47th St at San Pablo Ave,37.83563220458518,-122.28105068206789,0.09022556390977443,254
153.0,59th St at Horton St,37.8409452,-122.2913604,0.31176470588235294,287
154.0,Doyle St at 59th St,37.8419238,-122.2880451,0.22399999999999998,444
155.0,Emeryville Public Market,37.84052116694969,-122.29352831840517,0.15934065934065933,335
156.0,Stanford Ave at Hollis St,37.8384435,-122.2886647,0.1578947368421053,350
157.0,65th St at Hollis St,37.8467842,-122.2913761,0.19999999999999996,441
158.0,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,-0.016853932584269593,359
159.0,24th St at Market St,37.8160598,-122.2782444,0.054187192118226646,395
160.0,West Oakland BART Station,37.8053183,-122.2948365,0.055878928987194376,1670
162.0,Franklin St at 9th St,37.8005161,-122.2720799,-0.0625,330
163.0,Lake Merritt BART Station,37.7973195,-122.2653199,-0.22920517560073939,1206
164.0,Isabella St at San Pablo Ave,37.81498823042416,-122.2748440504074,-0.1282051282051282,166
166.0,College Ave at Alcatraz Ave,37.8513755,-122.2525233,-0.008310249307479145,725
167.0,College Ave at Harwood Ave,37.848152,-122.2521599,-0.0851063829787233,294
168.0,Alcatraz Ave at Shattuck Ave,37.849594967776646,-122.26556897163393,-0.08730158730158721,263
169.0,Bushrod Park,37.8465156,-122.2653043,-0.05607476635514019,220
170.0,Telegraph Ave at 58th St,37.8444927,-122.261351,0.18018018018018023,202
171.0,Rockridge BART Station,37.84427875399067,-122.251900434494,-0.05369127516778516,1224
172.0,College Ave at Taft Ave,37.8417999,-122.2515349,-0.18181818181818188,168
173.0,Shattuck Ave at 55th St,37.8403643,-122.2644881,-0.021505376344086002,376
174.0,Shattuck Ave at 51st St,37.8368013,-122.2640037,-0.031746031746031855,256
175.0,49th St at Telegraph Ave,37.8359455,-122.2623663,-0.04580152671755733,536
176.0,MacArthur BART Station,37.82840997305853,-122.26631462574004,0.10580524344569286,2023
177.0,MacArthur Blvd at Telegraph Ave,37.8262863,-122.2651002,-0.21999999999999997,222
178.0,Broadway at 30th St,37.8193814,-122.2619284,-0.07859078590785917,767
179.0,Telegraph Ave at 27th St,37.816073115011406,-122.26788640022278,-0.35507246376811596,650
180.0,Telegraph Ave at 23rd St,37.8126783,-122.2687726,0.003225806451612856,619
181.0,Grand Ave at Webster St,37.8113768,-122.2651925,0.019345238095238138,1331
182.0,19th Street BART Station,37.8090126,-122.2682473,0.11566091954022983,2623
183.0,Telegraph Ave at 19th St,37.8087021,-122.2699271,0.015779092702169595,1006
186.0,Lakeside Dr at 14th St,37.8013189,-122.2626418,0.004545454545454519,439
187.0,Jack London Square,37.796248,-122.279352,0.20398009950248752,361
188.0,Dover St at 57th St,37.8426295,-122.267738,0.029761904761904767,331
189.0,Genoa St at 55th St,37.8396488,-122.2717561,-0.19999999999999996,561
190.0,West St at 40th St,37.8302232,-122.2709501,-0.5585585585585586,284
191.0,Market St at 40th St,37.8305452,-122.2739367,-0.375,114
192.0,37th St at West St,37.82669558640968,-122.27179706096648,-0.06896551724137923,240
193.0,Grand Ave at Santa Clara Ave,37.8127441,-122.2472152,0.22249388753056232,727
194.0,Lakeshore Ave at Trestle Glen Rd,37.8110807,-122.2432677,0.022222222222222254,534
195.0,Bay Pl at Vernon St,37.81231409135146,-122.26077854633331,0.007393715341959317,1078
196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,0.02564102564102566,1386
197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,0.1456310679611651,1337
198.0,Snow Park,37.80781318217903,-122.26449608802795,-0.03488372093023262,350
200.0,2nd Ave at E 18th St,37.8002135669698,-122.25381016731262,0.08556832694763727,1499
201.0,10th St at Fallon St,37.7976728,-122.2629973,0.03899721448467963,704
202.0,Washington St at 8th St,37.8007544,-122.2748943,0.08810572687224671,434
203.0,Webster St at 2nd St,37.795194764385954,-122.27396965026855,0.11638954869358675,793
204.0,55th St at Telegraph Ave,37.8401858,-122.2618225,0.059259259259259234,262
205.0,Miles Ave at Cavour St,37.8388,-122.258732,-0.05228758169934644,314
206.0,College Ave at Bryant Ave,37.8381269,-122.2512714,-0.046875,131
207.0,Broadway at Coronado Ave,37.8357883,-122.2516207,-0.15328467153284664,295
209.0,45th St at MLK Jr Way,37.8335577,-122.2674183,0.18181818181818177,120
210.0,45th St at Manila,37.8332935222321,-122.25622415542604,-0.2217898832684826,571
211.0,Broadway at 40th St,37.8277573,-122.2567156,-0.13981762917933138,704
212.0,Mosswood Park,37.82489252995112,-122.26043654610294,0.019685039370078705,503
213.0,32nd St at Adeline St,37.8238474,-122.2811926,0.041450777202072575,378
214.0,Market St at Brockhurst St,37.8233214,-122.2757325,0.0060606060606061,329
215.0,34th St at Telegraph Ave,37.8225475,-122.2663179,0.08496732026143794,293
216.0,San Pablo Ave at 27th St,37.8178269,-122.2756976,0.014705882352941124,135
217.0,27th St at MLK Jr Way,37.8170154,-122.2717615,-0.125,102
218.0,DeFremery Park,37.8123315,-122.2851712,-0.08450704225352124,296
219.0,Marston Campbell Park,37.8098236,-122.2801923,-0.05945945945945952,381
220.0,San Pablo Ave at MLK Jr Way,37.8113514,-122.2734217,0.06837606837606836,226
221.0,6th Ave at E 12th St (Temporary Location),37.794396,-122.253842,0.19819819819819817,200
222.0,10th Ave at E 15th St,37.7927143,-122.2487796,-0.5714285714285714,90
223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,0.0705433746425167,2024
224.0,21st Ave at International Blvd,37.78485466229441,-122.23930478096008,0.19999999999999996,9
225.0,23rd Ave at Foothill Blvd,37.7851915,-122.2343822,0.10526315789473684,36
226.0,26th Ave at International Blvd,37.781123,-122.2329915,0.0,38
227.0,Foothill Blvd at Fruitvale Ave,37.7837569,-122.2226033,0.013698630136986356,145
228.0,Foothill Blvd at Harrington Ave,37.77993,-122.2177284,-1.1875,51
229.0,Foothill Blvd at 42nd Ave,37.7757452,-122.2130372,-0.1499999999999999,43
230.0,14th St at Mandela Pkwy,37.8107432,-122.2914153,0.024922118380062308,634
231.0,14th St at Filbert St,37.80874983465997,-122.28328227996823,-0.16883116883116878,167
232.0,MLK Jr Way at 14th St,37.8061628,-122.2760402,0.136,233
233.0,4th Ave at E 12th St (Temporary Location),37.795913,-122.255547,-0.005714285714285783,351
234.0,Farnam St at Fruitvale Ave,37.778058,-122.2254,0.09999999999999998,19
235.0,Union St at 10th St,37.8072393,-122.2893702,-0.18279569892473124,203
236.0,Market St at 8th St,37.8036865,-122.282497,-0.0185185185185186,109
237.0,Fruitvale BART Station,37.7752321,-122.2244982,0.25,175
238.0,MLK Jr Way at University Ave,37.8717192,-122.2730677,0.12654745529573586,1362
239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,0.010674157303370735,3541
240.0,Haste St at Telegraph Ave,37.8660431,-122.2588044,-0.18968386023294515,1316
241.0,Ashby BART Station,37.8524766,-122.2702132,0.02930402930402931,1614
242.0,Milvia St at Derby St,37.86012459911685,-122.2693844139576,0.11598746081504707,601
243.0,Bancroft Way at College Ave,37.8693603,-122.2543374,-0.5955265610438025,2785
244.0,Shattuck Ave at Hearst Ave,37.87367621459825,-122.26848721504211,0.03555555555555556,884
245.0,Downtown Berkeley BART,37.870139,-122.268422,-0.0007570022710068347,2643
246.0,Berkeley Civic Center,37.8690599,-122.270556,0.02622950819672132,1204
247.0,Fulton St at Bancroft Way,37.8677892,-122.2658964,0.13405238828967647,1211
248.0,Telegraph Ave at Ashby Ave,37.8559558,-122.2597949,0.05882352941176472,957
249.0,Russell St at College Ave,37.8584732,-122.2532529,-0.051597051597051635,835
250.0,North Berkeley BART Station,37.873558,-122.283093,0.010526315789473717,756
251.0,California St at University Ave,37.87055532905745,-122.27972030639648,0.09006211180124224,615
252.0,Channing Way at Shattuck Ave,37.8658466,-122.2674431,0.162109375,941
253.0,Haste St at College Ave,37.86641794050319,-122.25379943847656,-0.701525054466231,1240
254.0,Vine St at Shattuck Ave,37.88022244590679,-122.26959228515624,-0.04347826086956519,799
255.0,Virginia St at Shattuck Ave,37.87657254910685,-122.26952791213988,-0.11428571428571432,518
256.0,Hearst Ave at Euclid Ave,37.87511169286445,-122.26055324077606,-0.17717717717717707,2175
257.0,Fifth St at Delaware St,37.870407115465376,-122.29967594146729,0.25757575757575757,345
258.0,University Ave at Oxford St,37.8723555,-122.2664467,0.11340206185567014,1098
259.0,Addison St at Fourth St,37.866249,-122.2993708,0.22923588039867104,533
262.0,West St at University Ave,37.86996670760404,-122.28653311729433,0.24747474747474751,347
263.0,Channing Way at San Pablo Ave,37.8628271,-122.2902305,0.14634146341463417,456
265.0,Ninth St at Parker St,37.8588682,-122.2912095,0.1705426356589147,472
266.0,Parker St at Fulton St,37.8624644,-122.2647911,0.053462940461725394,1602
267.0,Derby St at College Ave,37.8618037,-122.2535687,-0.09932279909706554,930
268.0,Ellsworth St at Russell St,37.85749021457153,-122.26157784461977,-0.05882352941176472,490
269.0,Telegraph Ave at Carleton St,37.8623199,-122.258801,0.02892561983471076,954
270.0,Ninth St at Heinz Ave,37.8534894,-122.2894154,0.20903954802259883,634
271.0,San Pablo Park,37.85578332030199,-122.28312671184538,0.1986301369863014,263
273.0,Fulton St at Ashby Ave,37.85557366182879,-122.2635653614998,0.07894736842105265,365
274.0,Oregon St at Adeline St,37.8575672,-122.2675583,0.135,746
275.0,Julian St at 6th St,37.3429973,-121.8888891,-0.0714285714285714,145
276.0,Julian St at The Alameda,37.3322326,-121.9125165,-0.04814814814814805,553
277.0,Morrison Ave at Julian St,37.3336577,-121.9085859,-0.11636363636363645,582
278.0,The Alameda at Bush St,37.3319323,-121.9048882,0.025559105431309903,618
279.0,Santa Clara St at 7th St,37.3391456,-121.8841054,-0.024539877300613577,330
280.0,San Fernando St at 7th St,37.3371223728942,-121.88321471214294,0.044182621502209085,1328
281.0,9th St at San Fernando St,37.3383952,-121.8807965,0.11931818181818177,331
282.0,Market St at Park St,37.332426301252056,-121.89034938812256,-0.04651162790697683,176
283.0,Delmas Ave and San Fernando St,37.3302641,-121.8977018,0.12962962962962965,101
284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,0.044471153846153855,1627
285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,-0.07168458781362008,1156
286.0,San Carlos St at 11th St,37.3364659,-121.8766132,0.1585365853658537,151
287.0,Almaden Blvd at Balbach St,37.32673,-121.8892731,0.05882352941176472,66
288.0,Mission St at 1st St,37.3509643,-121.9020161,-0.33333333333333326,56
289.0,5th St at Taylor St,37.3510173,-121.8959209,0.19387755102040816,177
290.0,George St at 1st St,37.3477319,-121.899464,0.06060606060606055,64
291.0,Autumn Parkway at Coleman Ave,37.3413348,-121.9031829,0.18000000000000005,182
292.0,Empire St at 1st St,37.3448821,-121.8969655,-0.3111111111111111,104
294.0,Pierce Ave at Market St,37.327581,-121.884559,-0.15306122448979598,211
295.0,William St at 10th St,37.3327938,-121.8759263,0.07407407407407407,156
296.0,5th St at Virginia St,37.3259984,-121.87712,-0.04166666666666674,1862
297.0,Locust St at Grant St,37.3229796,-121.8879312,-0.0888888888888888,94
298.0,Oak St at 1st St,37.322124625448566,-121.88109040260316,-0.0714285714285714,58
299.0,Bestor Art Park,37.3236779,-121.8741186,-1.0789473684210527,117
300.0,Palm St at Willow St,37.3172979,-121.884995,0.5,9
301.0,Willow St at Vine St,37.3184498,-121.8831724,-0.8,14
303.0,San Pedro St at Hedding St,37.352601,-121.905733,0.3666666666666667,49
304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,-0.04938271604938271,166
305.0,Ryland Park,37.342725,-121.895617,-0.059259259259259345,834
306.0,Saint James Park,37.339301,-121.889937,0.1097560975609756,155
307.0,SAP Center,37.332692,-121.900084,0.2702702702702703,64
308.0,San Pedro Square,37.336802,-121.8940901,-0.015075376884422065,401
309.0,San Jose City Hall,37.337391,-121.886995,0.07784431137724546,321
310.0,San Fernando St at 4th St,37.335885,-121.88566,0.02020202020202022,1764
311.0,Paseo De San Antonio at 2nd St,37.333798,-121.886943,0.029197080291970767,540
312.0,San Jose Diridon Station,37.329732,-121.901782,-0.010471204188481575,768
313.0,Almaden Blvd at San Fernando St,37.331415,-121.8932,0.02298850574712641,172
314.0,Santa Clara St at Almaden Blvd,37.333988,-121.894902,0.09734513274336287,215
315.0,Market St at 45th St,37.834174,-122.272968,-0.17222222222222228,391
316.0,San Salvador St at 1st St,37.330165,-121.885831,0.05434782608695654,179
317.0,San Salvador St at 9th St,37.333955,-121.877349,0.053708439897698246,761
318.0,San Carlos St at Market St,37.330698,-121.888979,0.11904761904761907,79
321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,-0.003731343283582156,2148
323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,-0.00835322195704058,1683
324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,-0.10574018126888207,2091
327.0,5th St at San Salvador St,37.33203868095132,-121.8817663192749,0.05809128630705396,468
336.0,Potrero Ave and Mariposa St,37.76328094058097,-122.4073773622513,-0.19537275064267345,854
337.0,Webster St at 19th St,37.80696976095594,-122.26658821105956,0.053333333333333344,438
338.0,13th St at Franklin St,37.80318908113163,-122.27057933807372,-0.2892156862745099,467
339.0,Jackson St at 11th St,37.80000163118878,-122.26643800735472,-0.0071428571428571175,281
340.0,Harmon St at Adeline St,37.849735,-122.270582,-0.019607843137254832,309
341.0,Fountain Alley at S 2nd St,37.33618830029063,-121.8892765045166,0.01384083044982698,574
343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,-0.20109289617486348,2014
344.0,16th St Depot,37.766348585937386,-122.39629179239272,0.6666666666666667,8
345.0,Hubbell St at 16th St,37.766482696439496,-122.39827930927277,0.05323741007194249,1353
349.0,Howard St at Mary St,37.78100971717512,-122.40566611289978,-0.03734939759036138,1691
350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,0.09133858267716533,2424
351.0,10th St at University Ave,37.86906047545393,-122.29339957237242,0.315018315018315,460
355.0,23rd St at Tennessee St,37.755367132158526,-122.38879501819608,0.0026631158455392434,1500
356.0,Valencia St at Clinton Park,37.769188178104585,-122.42228507995604,-0.04615384615384621,1197
357.0,2nd St at Julian St,37.34113203547954,-121.8928438425064,-0.06557377049180335,630
358.0,Williams Ave at 3rd St,37.72927865173028,-122.39289611577988,0.040000000000000036,98
359.0,Williams Ave at Apollo St,37.73016750815088,-122.39896327257156,-0.25,45
360.0,Newhall St at 3rd St,37.73857187126725,-122.3896177858114,0.06779661016949157,114
361.0,Mendell St at Fairfax Ave,37.739853017984125,-122.38565549254416,-0.019230769230769162,105
362.0,Lane St at Revere Ave,37.7317266935217,-122.3900556564331,0.21739130434782605,82
363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,-0.048034934497816595,1407
364.0,China Basin St at 3rd St,37.7719996,-122.3899698,0.054086538461538436,1619
365.0,Turk St at Fillmore St,37.78045005996349,-122.43194639682768,-0.21097046413502119,524
368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,-0.046666666666666634,1535
369.0,Hyde St at Post St,37.78734902316596,-122.41665109992026,-0.32751091703056767,1066
370.0,Jones St at Post St,37.7873267660624,-122.41327822208405,-0.11842105263157898,1288
371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,0.03063457330415753,1800
372.0,Madison St at 17th St,37.8040367840236,-122.26240932941435,-0.03349282296650724,425
373.0,Potrero del Sol Park (25th St at Utah St),37.75179164525661,-122.40521550178528,-0.13698630136986312,468
375.0,Grove St at Masonic Ave,37.77483629413345,-122.44654566049576,-0.46575342465753433,540
377.0,Fell St at Stanyan St,37.771916882623145,-122.45370447635652,-0.061224489795918435,1515
378.0,Empire St at 7th St,37.34774456553247,-121.89079999923706,-0.1200000000000001,53
380.0,Masonic Ave at Turk St,37.779046658472055,-122.44729131460188,-0.048034934497816595,469
381.0,20th St at Dolores St,37.75823842417928,-122.4260938167572,-0.39877300613496924,391
383.0,Golden Gate Ave at Franklin St,37.7807871267462,-122.4219337105751,-0.23863636363636354,591
385.0,Woolsey St at Sacramento St,37.8505777,-122.2781754,-0.005830903790087438,688
386.0,24th St at Bartlett St,37.752104984423575,-122.41972357034685,0.044642857142857095,876
388.0,Backesto Park (Jackson St at 13th St),37.35288682729121,-121.88604980707169,0.05555555555555558,35
389.0,Taylor St at 9th St,37.35306166133104,-121.89193725585936,-0.18181818181818188,24
398.0,Leavenworth St at Broadway,37.796470691622936,-122.4168576300144,-0.33333333333333326,28
